Row,words,uppercases,questions,exclamations,authors,citations,firstperson,secondperson,thirdperson,sentencelength,repetitiveness,authorHits,titleUppercase,errorLevel,sentiment,informativeness,superlativesPerWords,superlativesPerAdjectives,usedsources,internsources,externsources,usedimages
repetitiveness,5.92194748157076e-44,0.018735605740052,0.370171750954883,0.30988471069395,4.28367295009898e-10,0.0011488378723307,0.303966059650657,0.121098829817064,0.0492069100415573,0.0825721482702195,1,0.0499361906983542,0.111994557862539,-0.0523548997552581,-0.0362729796415949,-0.145950492149236,-0.100996149374582,-0.111359858630715,-0.323509956348453,-0.465992560234684,-0.260239489612761,-0.105431040231822
authorHits,0.369398605105196,0.861896824255241,0.436770912219591,0.693161777382323,0.410930472719781,0.28738512282025,0.91177582691575,-0.00845178788590082,-0.0104181011499453,-0.0088718607266342,0.0499361906983542,1,0.16641161006409,-0.0144997731413885,0.00113055880317527,0.0344738966153116,-0.0826859658186887,-0.0795906801143193,-0.0378567191775637,-0.114305406243166,-0.000394958685010354,-0.0265474073167555
titleUppercase,0.0253628191309211,0.707959566630036,0.0766419632479604,0.941221830003103,0.000219946367964599,0.015996507999183,0.780179549960088,-0.0133664957837472,0.0466212769262319,-0.0979423885457337,0.111994557862539,0.16641161006409,1,0.0764634769653244,0.0416240635824512,0.157108732799787,-0.0439657352814537,-0.0322909356126819,-0.107041139353974,-0.276141321886403,-0.023675849146439,-0.0674748053027172
errorLevel,0.411567764341706,0.731800989205471,0.517935761203752,0.13269477859619,0.158381975843307,0.596572178227864,0.220991314965424,-0.106542825790989,0.118084357077934,0.0616357316747545,-0.0523548997552581,-0.0144997731413885,0.0764634769653244,1,-0.160826914181178,-0.000417110625288556,-0.0770111311265958,-0.0534034949167978,0.0531723028246187,0.0689499533765006,0.0482894080309564,0.150736258997753
sentiment,0.781091280224072,0.468280398234223,0.286488358689738,0.552165694623014,0.644695096105635,0.149229930076744,0.0336875661005703,0.257797112614356,0.126498563301301,-0.29433449986281,-0.0362729796415949,0.00113055880317527,0.0416240635824512,-0.160826914181178,1,0.0158561664183087,0.099104860568166,0.121556420827268,0.0308304574189771,-0.0499312685363647,0.0362419325439228,0.0485024742221411
informativeness,0.00748483467633344,0.1148092868876,0.840568786117742,0.639837313270291,0.344256160551653,0.00110669297855266,0.0316073523119193,-0.0395012715613897,-0.0611954690013719,-0.0379562882208207,-0.145950492149236,0.0344738966153116,0.157108732799787,-0.000417110625288556,0.0158561664183087,1,0.0176314385583964,-0.0321852774305903,0.0470373087739249,0.091148104510771,0.0407255432773204,0.0434062513634905
superlativesPerWords,0.463488618649159,0.232308017132782,0.505168850441155,0.777292661482881,0.465608983571022,0.0833159501605056,0.469183783338564,0.153825799871564,-0.0514202741656738,-0.0864033780703165,-0.100996149374582,-0.0826859658186887,-0.0439657352814537,-0.0770111311265958,0.099104860568166,0.0176314385583964,1,0.943823754206366,0.0256971838028667,0.0149338658151703,0.0396048900327672,0.0235175506211525
superlativesPerAdjectives,0.421484402172841,0.275900657739049,0.899978686309775,0.631599877694155,0.697931352956104,0.0948158287334226,0.743363341525534,0.156602520930764,0.0129347506704031,-0.106182533309441,-0.111359858630715,-0.0795906801143193,-0.0322909356126819,-0.0534034949167978,0.121556420827268,-0.0321852774305903,0.943823754206366,1,0.0411039837683777,0.0254063609510559,0.054737269585893,0.0956445082126503
usedsources,1.40874122080058e-13,0.497379769509156,0.900422017177097,0.630071703601444,4.32599074166444e-05,0.140139108751079,0.831081895412611,-0.0699854103319035,0.0611883914629186,-0.0240040348026356,-0.323509956348453,-0.0378567191775637,-0.107041139353974,0.0531723028246187,0.0308304574189771,0.0470373087739249,0.0256971838028667,0.0411039837683777,1,0.385449862154678,0.836760944366526,0.037782086273315
internsources,4.14942196415738e-19,0.490489352607767,0.574904708411654,0.197137125778623,1.85435867449041e-11,0.360395683491437,0.0307853914968095,-0.115603462133789,0.108650440521354,0.00988552509503669,-0.465992560234684,-0.114305406243166,-0.276141321886403,0.0689499533765006,-0.0499312685363647,0.091148104510771,0.0149338658151703,0.0254063609510559,0.385449862154678,1,0.105833170587238,0.0949709279820147
externsources,5.09853569300754e-07,0.712916024260324,0.548526638944943,0.834414314134323,0.0125478745928582,0.205947798838263,0.975265842181659,-0.0503776021852068,-0.0463071500484423,-0.00994227421788793,-0.260239489612761,-0.000394958685010354,-0.023675849146439,0.0482894080309564,0.0362419325439228,0.0407255432773204,0.0396048900327672,0.054737269585893,0.836760944366526,0.105833170587238,1,0.0397855319752744
usedimages,0.0561831492214134,0.383115744306162,0.702942869397145,0.974431851358001,0.00961045204832846,0.642786986376876,0.476937497249795,-0.0462833837287418,0.0848872778772847,-0.123283778175742,-0.105431040231822,-0.0265474073167555,-0.0674748053027172,0.150736258997753,0.0485024742221411,0.0434062513634905,0.0235175506211525,0.0956445082126503,0.037782086273315,0.0949709279820147,0.0397855319752744,1
